Haushaltsjahr;Haushaltsstufe 0;Fachgruppe;katkey;EXEMPLARANZ;PREIS;Bestellpreis
;;;1896527;1,00;"0,00";"0,00"
;;;1896551;4,00;64,00;72,00
;;;1896553;1,00;16,00;18,00
;;;1896559;1,00;15,00;17,00
;;;1896564;2,00;26,00;28,00
;;;1896571;1,00;16,00;18,00
;;;1896594;1,00;"0,00";"0,00"
;;;1896600;3,00;24,00;27,00
;;;1896641;1,00;11,00;12,00
;;;1897168;1,00;13,00;15,00
;;;1897171;2,00;26,00;28,00
;;;1897198;1,00;13,00;14,00
;;;1897295;1,00;14,00;15,00
;;;1897297;3,00;42,00;45,00
;;;1897370;2,00;22,00;24,00
;;;1897950;1,00;14,00;16,00
;;;1897973;1,00;13,00;12,00
;;;1898012;2,00;28,00;32,00
;;;1898055;2,00;16,00;18,00
;;;1898160;2,00;18,00;20,00
;;;1898163;2,00;22,00;24,00
;;;1898236;1,00;15,00;17,00
;;;1898369;2,00;28,00;32,00
;;;1898370;1,00;18,00;20,00
;;;1898499;2,00;28,00;30,00
;;;1898500;2,00;16,00;18,00
;;;1898502;1,00;8,00;9,00
;;;1898563;2,00;30,00;34,00
;;;1898565;2,00;40,00;44,00
;;;1898654;1,00;14,00;16,00
;;;1898798;2,00;26,00;30,00
;;;1898805;1,00;14,00;15,00
;;;1898817;2,00;22,00;24,00
;;;1898820;1,00;12,00;13,00
;;;1898823;1,00;10,00;11,00
;;;1898824;1,00;11,00;12,00
;;;1898860;1,00;14,00;15,00
;;;1898866;2,00;26,00;28,00
;;;1898968;3,00;48,00;54,00
;;;1899005;1,00;"0,00";"0,00"
;;;1899009;1,00;16,00;18,00
;;;1899374;4,00;44,00;48,00
;;;1899420;1,00;13,00;14,00
;;;1899428;2,00;24,00;26,00
;;;1899465;2,00;33,00;34,00
;;;1899525;2,00;16,00;18,00
;;;1899548;3,00;60,00;66,00
;;;1899586;1,00;12,00;13,00
;;;1899595;2,00;14,00;16,00
;;;1899604;2,00;26,00;30,00
;;;1899648;3,00;27,00;30,00
;;;1899730;1,00;"0,00";"0,00"
;;;1899813;4,00;44,00;48,00
;;;1899829;2,00;12,00;14,00
;;;1899877;1,00;9,00;10,00
;;;1899885;1,00;29,00;32,00
;;;1899886;1,00;23,00;25,00
;;;1900092;1,00;"0,00";"0,00"
;;;1900715;1,00;11,00;12,00
;;;1900826;1,00;"0,00";"0,00"
;;;1901914;4,00;50,00;52,00
;;;1903061;1,00;15,00;17,00
;;;1903278;2,00;30,00;28,00
;;;1903388;1,00;12,00;13,00
;;;1903397;2,00;18,00;20,00
;;;1903649;2,00;30,00;34,00
;;;1903650;2,00;28,00;30,00
;;;1903729;2,00;26,00;28,00
;;;1903758;1,00;11,00;10,00
;;;1903760;3,00;39,00;42,00
;;;1903769;2,00;16,00;18,00
;;;1903775;4,00;72,00;80,00
;;;1903785;3,00;48,00;54,00
;;;1904021;1,00;9,00;10,00
;;;1904022;1,00;9,00;10,00
;;;1904024;1,00;11,00;12,00
;;;1904033;1,00;11,00;10,00
;;;1904034;1,00;11,00;10,00
;;;1904088;1,00;11,00;12,00
;;;1904179;1,00;13,00;14,00
;;;1904221;1,00;13,00;15,00
;;;1904282;1,00;10,00;9,00
;;;1904444;1,00;13,00;12,00
;;;1904455;3,00;27,00;30,00
;;;1904481;1,00;18,00;20,00
;;;1904495;2,00;18,00;20,00
;;;1904511;4,00;73,00;72,00
;;;1904529;2,00;18,00;20,00
;;;1904564;2,00;18,00;20,00
;;;1904565;2,00;18,00;20,00
;;;1904569;2,00;26,00;30,00
;;;1904607;1,00;9,00;10,00
;;;1904687;1,00;"0,00";"0,00"
;;;1904688;1,00;"0,00";"0,00"
;;;1905231;1,00;11,00;12,00
;;;1905325;4,00;44,00;48,00
;;;1905363;1,00;9,00;10,00
;;;1905502;2,00;62,00;68,00
;;;1905762;1,00;9,00;10,00
;;;1905768;2,00;22,00;24,00
;;;1905811;1,00;22,00;25,00
;;;1906195;2,00;32,00;36,00
;;;1906197;2,00;22,00;24,00
;;;1906198;2,00;32,00;36,00
;;;1907210;2,00;24,00;24,00
;;;1907211;4,00;44,00;48,00
;;;1907217;4,00;64,00;72,00
;;;1907218;1,00;8,00;9,00
;;;1907221;2,00;30,00;34,00
;;;1907222;1,00;14,00;16,00
;;;1907225;1,00;16,00;18,00
;;;1907232;1,00;16,00;18,00
;;;1907234;2,00;32,00;36,00
;;;1907235;2,00;10,00;12,00
;;;1907237;3,00;27,00;30,00
;;;1907239;1,00;9,00;10,00
;;;1907240;4,00;36,00;40,00
;;;1907241;3,00;27,00;30,00
;;;1907242;1,00;14,00;15,00
;;;1907243;1,00;14,00;15,00
;;;1907244;5,00;89,00;90,00
;;;1907245;2,00;28,00;32,00
;;;1907293;2,00;30,00;34,00
;;;1907361;1,00;12,00;13,00
;;;1907363;4,00;44,00;48,00
;;;1907364;4,00;44,00;48,00
;;;1907365;2,00;26,00;30,00
;;;1907369;1,00;13,00;15,00
;;;1907371;1,00;23,00;26,00
;;;1907372;2,00;28,00;32,00
;;;1907373;1,00;14,00;15,00
;;;1907374;2,00;28,00;30,00
;;;1907375;1,00;14,00;16,00
;;;1907377;3,00;36,00;39,00
;;;1907379;1,00;13,00;15,00
;;;1907455;1,00;16,00;18,00
;;;1907462;2,00;28,00;30,00
;;;1907463;1,00;12,00;13,00
;;;1907464;3,00;27,00;30,00
;;;1907466;2,00;28,00;30,00
;;;1907563;3,00;36,00;39,00
;;;1907564;3,00;42,00;45,00
;;;1907566;2,00;28,00;32,00
;;;1907567;2,00;10,00;12,00
;;;1907571;3,00;33,00;36,00
;;;1907579;1,00;16,00;18,00
;;;1907580;4,00;52,00;52,00
;;;1907581;3,00;42,00;45,00
;;;1907583;5,00;50,00;40,00
;;;1907584;5,00;85,00;80,00
;;;1907589;4,00;52,00;60,00
;;;1907593;2,00;26,00;28,00
;;;1907595;2,00;32,00;36,00
;;;1907597;3,00;39,00;45,00
;;;1907599;2,00;28,00;30,00
;;;1907600;2,00;44,00;48,00
;;;1907603;5,00;50,00;45,00
;;;1907604;8,00;128,00;120,00
;;;1907605;8,00;128,00;120,00
;;;1907608;5,00;45,00;50,00
;;;1907616;1,00;"0,00";"0,00"
;;;1907630;2,00;30,00;34,00
;;;1907631;1,00;16,00;18,00
;;;1907634;1,00;13,00;14,00
;;;1907636;1,00;20,00;22,00
;;;1907651;1,00;"0,00";"0,00"
;;;1907704;4,00;48,00;52,00
;;;1907705;5,00;55,00;60,00
;;;1907706;1,00;14,00;15,00
;;;1907707;5,00;74,00;75,00
;;;1907709;1,00;9,00;10,00
;;;1907710;2,00;30,00;34,00
;;;1907737;2,00;20,00;18,00
;;;1907738;5,00;44,00;45,00
;;;1907739;2,00;20,00;18,00
;;;1907740;2,00;20,00;18,00
;;;1907741;1,00;9,00;8,00
;;;1907764;5,00;60,00;55,00
;;;1907766;5,00;76,00;80,00
;;;1907796;5,00;44,00;45,00
;;;1907797;5,00;44,00;45,00
;;;1907801;4,00;40,00;40,00
;;;1907816;2,00;22,00;20,00
;;;1907817;2,00;22,00;20,00
;;;1907819;2,00;22,00;20,00
;;;1907823;2,00;22,00;20,00
;;;1907845;1,00;20,00;22,00
;;;1907846;1,00;13,00;15,00
;;;1907847;3,00;54,00;60,00
;;;1907848;2,00;34,00;38,00
;;;1907849;3,00;42,00;48,00
;;;1907850;2,00;28,00;32,00
;;;1907851;1,00;14,00;16,00
;;;1907852;1,00;13,00;15,00
;;;1907853;3,00;54,00;60,00
;;;1907854;2,00;28,00;30,00
;;;1907855;2,00;28,00;30,00
;;;1907856;1,00;13,00;15,00
;;;1907859;4,00;40,00;40,00
;;;1907860;2,00;18,00;20,00
;;;1907861;2,00;18,00;20,00
;;;1907869;1,00;16,00;18,00
;;;1907872;5,00;65,00;60,00
;;;1907874;1,00;14,00;16,00
;;;1907875;2,00;16,00;14,00
;;;1907877;2,00;24,00;26,00
;;;1907878;5,00;65,00;60,00
;;;1907890;1,00;8,00;7,00
;;;1907891;2,00;26,00;30,00
;;;1907895;3,00;39,00;42,00
;;;1907897;2,00;28,00;30,00
;;;1907903;2,00;28,00;32,00
;;;1907913;1,00;20,00;22,00
;;;1907917;1,00;10,00;11,00
;;;1907948;3,00;24,00;27,00
;;;1907949;3,00;24,00;27,00
;;;1907950;3,00;24,00;27,00
;;;1907951;3,00;24,00;27,00
;;;1907952;2,00;16,00;18,00
;;;1908007;2,00;30,00;28,00
;;;1908011;4,00;36,00;36,00
;;;1908012;4,00;36,00;36,00
;;;1908032;4,00;44,00;40,00
;;;1908033;2,00;20,00;18,00
;;;1908034;3,00;54,00;60,00
;;;1908037;4,00;60,00;56,00
;;;1908038;3,00;45,00;42,00
;;;1908039;2,00;26,00;24,00
;;;1908088;2,00;20,00;18,00
;;;1908139;3,00;29,00;30,00
;;;1908159;4,00;24,00;28,00
;;;1908167;4,00;24,00;28,00
;;;1908225;5,00;40,00;45,00
;;;1908226;3,00;33,00;36,00
;;;1908227;4,00;32,00;36,00
;;;1908228;3,00;27,00;30,00
;;;1908251;3,00;24,00;27,00
;;;1908255;2,00;22,00;24,00
;;;1908256;8,00;118,00;120,00
;;;1908257;6,00;84,00;96,00
;;;1908258;3,00;48,00;45,00
;;;1908259;3,00;48,00;45,00
;;;1908260;3,00;39,00;42,00
;;;1908261;2,00;30,00;34,00
;;;1908267;1,00;21,00;23,00
;;;1908269;3,00;27,00;30,00
;;;1908274;3,00;24,00;27,00
;;;1908275;4,00;48,00;40,00
;;;1908278;2,00;28,00;30,00
;;;1908283;3,00;27,00;30,00
;;;1908290;3,00;39,00;42,00
;;;1908331;2,00;28,00;32,00
;;;1908332;2,00;18,00;20,00
;;;1908385;2,00;26,00;26,00
;;;1908387;3,00;33,00;36,00
;;;1908401;2,00;28,00;30,00
;;;1908409;2,00;28,00;30,00
;;;1908410;1,00;15,00;17,00
;;;1908412;5,00;45,00;50,00
;;;1908415;2,00;22,00;24,00
;;;1908416;3,00;36,00;39,00
;;;1908431;4,00;36,00;40,00
;;;1908432;5,00;45,00;50,00
;;;1908438;2,00;40,00;44,00
;;;1908528;1,00;16,00;18,00
;;;1908557;1,00;20,00;22,00
;;;1908572;1,00;9,00;12,00
;;;1908573;1,00;11,00;12,00
;;;1908574;1,00;9,00;10,00
;;;1908576;1,00;18,00;20,00
;;;1908579;3,00;15,00;18,00
;;;1908589;3,00;42,00;45,00
;;;1908592;3,00;54,00;60,00
;;;1908653;1,00;"0,00";"0,00"
;;;1908654;1,00;"0,00";"0,00"
;;;1908692;1,00;"0,00";"0,00"
;;;1908739;5,00;76,00;80,00
;;;1908740;3,00;42,00;48,00
;;;1908741;3,00;42,00;45,00
;;;1908742;3,00;42,00;45,00
;;;1908743;5,00;74,00;75,00
;;;1908746;4,00;56,00;64,00
;;;1908747;2,00;30,00;34,00
;;;1908748;1,00;13,00;15,00
;;;1908749;1,00;13,00;15,00
;;;1908756;3,00;36,00;39,00
;;;1908757;3,00;39,00;42,00
;;;1908759;3,00;42,00;45,00
;;;1908760;4,00;44,00;48,00
;;;1908770;3,00;33,00;36,00
;;;1908772;6,00;90,00;90,00
;;;1908775;2,00;26,00;28,00
;;;1908778;2,00;28,00;30,00
;;;1908779;1,00;"0,00";"0,00"
;;;1908780;3,00;27,00;30,00
;;;1908810;1,00;"0,00";"0,00"
;;;1908834;4,00;48,00;52,00
;;;1908835;3,00;36,00;39,00
;;;1908836;4,00;36,00;40,00
;;;1908839;3,00;36,00;39,00
;;;1908840;3,00;24,00;27,00
;;;1908841;2,00;18,00;20,00
;;;1908842;2,00;24,00;26,00
;;;1908844;6,00;54,00;60,00
;;;1908846;2,00;18,00;20,00
;;;1908847;2,00;28,00;30,00
;;;1908848;2,00;28,00;30,00
;;;1908849;3,00;45,00;51,00
;;;1908850;3,00;42,00;45,00
;;;1908851;3,00;42,00;45,00
;;;1908852;6,00;93,00;96,00
;;;1908853;3,00;42,00;45,00
;;;1908854;2,00;28,00;30,00
;;;1908855;2,00;28,00;30,00
;;;1908856;6,00;84,00;90,00
;;;1908857;4,00;56,00;60,00
;;;1908904;3,00;42,00;45,00
;;;1908918;1,00;14,00;16,00
;;;1908919;2,00;26,00;28,00
;;;1908920;1,00;16,00;18,00
;;;1908921;3,00;42,00;45,00
;;;1908922;3,00;54,00;60,00
;;;1908923;2,00;28,00;32,00
;;;1908924;3,00;42,00;45,00
;;;1908925;3,00;42,00;45,00
;;;1908935;2,00;28,00;30,00
;;;1908936;5,00;65,00;75,00
;;;1908937;6,00;93,00;96,00
;;;1908942;5,00;79,00;80,00
;;;1908943;6,00;102,00;108,00
;;;1908944;3,00;39,00;42,00
;;;1908945;2,00;30,00;34,00
;;;1908947;2,00;28,00;32,00
;;;1908948;1,00;14,00;16,00
;;;1908949;3,00;39,00;42,00
;;;1908951;1,00;27,00;30,00
;;;1908952;1,00;23,00;25,00
;;;1908953;1,00;13,00;14,00
;;;1908954;1,00;20,00;22,00
;;;1908955;1,00;20,00;22,00
;;;1908956;2,00;24,00;26,00
;;;1908957;4,00;32,00;36,00
;;;1908975;4,00;36,00;40,00
;;;1908994;5,00;76,00;75,00
;;;1908995;2,00;18,00;20,00
;;;1908996;2,00;28,00;32,00
;;;1908998;1,00;14,00;15,00
;;;1908999;3,00;42,00;45,00
;;;1909000;3,00;36,00;39,00
;;;1909001;2,00;24,00;26,00
;;;1909002;3,00;42,00;45,00
;;;1909005;3,00;39,00;45,00
;;;1909023;2,00;28,00;32,00
;;;1909025;3,00;33,00;36,00
;;;1909026;1,00;13,00;14,00
;;;1909027;2,00;30,00;34,00
;;;1909028;3,00;24,00;27,00
;;;1909029;3,00;39,00;45,00
;;;1909030;3,00;18,00;21,00
;;;1909031;2,00;18,00;20,00
;;;1909032;2,00;36,00;40,00
;;;1909033;2,00;26,00;28,00
;;;1909034;1,00;14,00;15,00
;;;1909035;2,00;28,00;30,00
;;;1909037;2,00;30,00;34,00
;;;1909044;3,00;36,00;39,00
;;;1909045;1,00;15,00;17,00
;;;1909049;1,00;12,00;13,00
;;;1909051;1,00;14,00;15,00
;;;1909052;1,00;16,00;18,00
;;;1909055;3,00;48,00;54,00
;;;1909058;3,00;33,00;36,00
;;;1909061;1,00;16,00;18,00
;;;1909062;2,00;24,00;26,00
;;;1909064;7,00;91,00;84,00
;;;1909065;5,00;65,00;60,00
;;;1909069;3,00;48,00;45,00
;;;1909070;1,00;22,00;25,00
;;;1909071;1,00;14,00;16,00
;;;1909074;1,00;14,00;15,00
;;;1909076;2,00;26,00;30,00
;;;1909077;1,00;14,00;15,00
;;;1909079;4,00;72,00;80,00
;;;1909081;1,00;15,00;17,00
;;;1909433;1,00;"0,00";"0,00"
;;;1909442;5,00;45,00;50,00
;;;1909456;3,00;60,00;60,00
;;;1909472;3,00;27,00;30,00
;;;1909474;5,00;55,00;60,00
;;;1909535;5,00;53,00;50,00
;;;1909579;1,00;"0,00";"0,00"
;;;1909580;1,00;"0,00";"0,00"
;;;1909616;5,00;70,00;75,00
;;;1909621;4,00;36,00;32,00
;;;1909623;1,00;"0,00";"0,00"
;;;1909628;1,00;"0,00";"0,00"
;;;1909629;1,00;"0,00";"0,00"
;;;1909659;1,00;"0,00";"0,00"
;;;1909673;1,00;"0,00";"0,00"
;;;1909675;1,00;"0,00";"0,00"
;;;1909736;5,00;51,00;50,00
;;;1909761;1,00;"0,00";"0,00"
;;;1909762;1,00;"0,00";"0,00"
;;;1909794;2,00;28,00;32,00
;;;1909805;1,00;"0,00";"0,00"
;;;1909808;1,00;"0,00";"0,00"
;;;1909810;1,00;"0,00";"0,00"
;;;1909814;1,00;"0,00";"0,00"
;;;1909815;1,00;"0,00";"0,00"
;;;1909816;1,00;"0,00";"0,00"
;;;1909857;2,00;26,00;26,00
;;;1909858;8,00;138,00;144,00
;;;1909863;1,00;19,00;18,00
;;;1909864;4,00;52,00;48,00
;;;1909865;4,00;52,00;48,00
;;;1909866;4,00;52,00;48,00
;;;1909867;4,00;52,00;48,00
;;;1909870;5,00;45,00;50,00
;;;1909872;1,00;23,00;26,00
;;;1909874;1,00;16,00;18,00
;;;1909892;1,00;25,00;28,00
;;;1909906;2,00;24,00;22,00
;;;1909907;2,00;18,00;16,00
;;;1909910;3,00;48,00;45,00
;;;1909912;3,00;51,00;48,00
;;;1909939;2,00;46,00;50,00
;;;1909940;2,00;46,00;50,00
;;;1909941;1,00;23,00;25,00
;;;1909942;1,00;23,00;26,00
;;;1909943;2,00;28,00;30,00
;;;1909944;3,00;36,00;39,00
;;;1909945;3,00;36,00;39,00
;;;1909946;5,00;69,00;70,00
;;;1909947;2,00;26,00;30,00
;;;1909948;3,00;39,00;42,00
;;;1909949;5,00;76,00;75,00
;;;1909950;1,00;18,00;20,00
;;;1909951;4,00;60,00;60,00
;;;1909952;3,00;45,00;51,00
;;;1909972;3,00;33,00;30,00
;;;1909973;3,00;60,00;60,00
;;;1909974;3,00;51,00;48,00
;;;1909975;3,00;60,00;60,00
;;;1909976;3,00;51,00;48,00
;;;1909998;2,00;40,00;44,00
;;;1909999;4,00;36,00;40,00
;;;1910007;2,00;28,00;32,00
;;;1910010;2,00;26,00;28,00
;;;1910011;2,00;40,00;44,00
;;;1910018;3,00;54,00;51,00
;;;1910046;1,00;"0,00";"0,00"
;;;1910048;2,00;32,00;30,00
;;;1910049;2,00;26,00;24,00
;;;1910058;5,00;50,00;40,00
;;;1910059;3,00;51,00;45,00
;;;1910064;1,00;"0,00";"0,00"
;;;1910076;5,00;46,00;40,00
;;;1910079;3,00;24,00;27,00
;;;1910080;3,00;54,00;60,00
;;;1910081;2,00;32,00;34,00
;;;1910082;2,00;36,00;40,00
;;;1910083;3,00;42,00;48,00
;;;1910084;2,00;40,00;44,00
;;;1910085;1,00;13,00;15,00
;;;1910087;1,00;18,00;20,00
;;;1910088;4,00;58,00;60,00
;;;1910096;5,00;25,00;30,00
;;;1910097;3,00;39,00;42,00
;;;1910115;3,00;42,00;48,00
;;;1910116;2,00;44,00;48,00
;;;1910117;2,00;28,00;32,00
;;;1910129;1,00;14,00;16,00
;;;1910130;3,00;60,00;66,00
;;;1910141;5,00;65,00;70,00
;;;1910142;4,00;56,00;60,00
;;;1910216;1,00;23,00;26,00
;;;1910217;3,00;42,00;48,00
;;;1910234;1,00;18,00;20,00
;;;1910267;1,00;23,00;25,00
;;;1910302;2,00;13,00;14,00
;;;1910303;8,00;72,00;80,00
;;;1910307;4,00;64,00;60,00
;;;1910313;3,00;42,00;45,00
;;;1910315;1,00;17,00;16,00
;;;1910333;6,00;52,00;54,00
;;;1910365;1,00;"0,00";"0,00"
;;;1910366;1,00;"0,00";"0,00"
;;;1910368;1,00;"0,00";"0,00"
;;;1910371;1,00;"0,00";"0,00"
;;;1910372;1,00;"0,00";"0,00"
;;;1910377;1,00;"0,00";"0,00"
;;;1910381;1,00;"0,00";"0,00"
;;;1910395;2,00;26,00;28,00
;;;1910398;2,00;28,00;32,00
;;;1910399;2,00;28,00;32,00
;;;1910402;2,00;38,00;38,00
;;;1910405;2,00;28,00;30,00
;;;1910406;2,00;28,00;30,00
;;;1910407;2,00;30,00;34,00
;;;1910409;2,00;26,00;28,00
;;;1910411;6,00;138,00;150,00
;;;1910415;1,00;13,00;14,00
;;;1910417;2,00;18,00;20,00
;;;1910419;2,00;22,00;24,00
;;;1910420;2,00;22,00;24,00
;;;1910423;1,00;12,00;13,00
;;;1910425;1,00;12,00;13,00
;;;1910426;1,00;18,00;20,00
;;;1910428;1,00;23,00;25,00
;;;1910438;1,00;"0,00";"0,00"
;;;1910442;2,00;28,00;26,00
;;;1910447;1,00;16,00;15,00
;;;1910449;1,00;"0,00";"0,00"
;;;1910454;1,00;"0,00";"0,00"
;;;1910456;3,00;33,00;36,00
;;;1910457;2,00;26,00;28,00
;;;1910459;2,00;32,00;36,00
;;;1910462;2,00;32,00;36,00
;;;1910463;3,00;42,00;45,00
;;;1910464;1,00;"0,00";"0,00"
;;;1910466;1,00;"0,00";"0,00"
;;;1910468;1,00;"0,00";"0,00"
;;;1910505;4,00;40,00;36,00
;;;1910506;2,00;38,00;38,00
;;;1910522;2,00;32,00;30,00
;;;1910524;3,00;54,00;54,00
;;;1910525;3,00;34,00;32,00
;;;1910535;5,00;65,00;60,00
;;;1910536;1,00;9,00;8,00
;;;1910556;2,00;28,00;26,00
;;;1910557;2,00;28,00;26,00
;;;1910559;2,00;28,00;26,00
;;;1910560;2,00;28,00;26,00
;;;1910561;2,00;28,00;26,00
;;;1910563;2,00;28,00;26,00
;;;1910630;1,00;12,00;13,00
;;;1910632;1,00;23,00;25,00
;;;1910638;2,00;32,00;36,00
;;;1910641;2,00;26,00;28,00
;;;1910642;2,00;22,00;24,00
;;;1910643;2,00;26,00;28,00
;;;1910644;3,00;39,00;42,00
;;;1910646;2,00;28,00;32,00
;;;1910648;1,00;14,00;16,00
;;;1910649;2,00;32,00;36,00
;;;1910650;2,00;28,00;32,00
;;;1910654;2,00;44,00;50,00
;;;1910655;2,00;30,00;34,00
;;;1910663;6,00;90,00;90,00
;;;1910665;2,00;16,00;18,00
;;;1910666;2,00;24,00;26,00
;;;1910667;2,00;24,00;26,00
;;;1910671;3,00;27,00;30,00
;;;1910672;3,00;27,00;30,00
;;;1910674;2,00;20,00;22,00
;;;1910676;2,00;18,00;20,00
;;;1910678;2,00;20,00;22,00
;;;1910680;3,00;27,00;30,00
;;;1910681;3,00;27,00;30,00
;;;1910687;3,00;33,00;36,00
;;;1910692;3,00;39,00;42,00
;;;1910693;3,00;24,00;27,00
;;;1910696;3,00;21,00;24,00
;;;1910706;3,00;21,00;24,00
;;;1910708;3,00;42,00;45,00
;;;1910709;3,00;39,00;42,00
;;;1910712;3,00;27,00;30,00
;;;1910718;3,00;48,00;51,00
;;;1910721;3,00;27,00;30,00
;;;1910724;2,00;18,00;20,00
;;;1910726;3,00;36,00;39,00
;;;1910728;2,00;22,00;24,00
;;;1910730;5,00;45,00;50,00
;;;1910732;3,00;36,00;39,00
;;;1910734;3,00;36,00;39,00
;;;1910735;4,00;36,00;40,00
;;;1910737;3,00;33,00;36,00
;;;1910740;3,00;21,00;24,00
;;;1910741;3,00;21,00;24,00
;;;1910742;3,00;39,00;42,00
;;;1910743;3,00;39,00;42,00
;;;1910744;3,00;33,00;36,00
;;;1910745;3,00;36,00;39,00
;;;1910747;3,00;33,00;36,00
;;;1910749;3,00;33,00;36,00
;;;1910751;6,00;72,00;72,00
;;;1910752;6,00;72,00;72,00
;;;1910753;2,00;28,00;30,00
;;;1910755;3,00;48,00;45,00
;;;1910761;3,00;39,00;42,00
;;;1910762;1,00;20,00;22,00
;;;1910763;6,00;93,00;96,00
;;;1910765;2,00;16,00;18,00
;;;1910780;2,00;30,00;34,00
;;;1910781;2,00;24,00;26,00
;;;1910782;3,00;21,00;24,00
;;;1910783;2,00;28,00;32,00
;;;1910788;5,00;44,00;45,00
;;;1910790;2,00;32,00;30,00
;;;1910791;3,00;39,00;36,00
;;;1910793;3,00;39,00;36,00
;;;1910795;3,00;48,00;45,00
;;;1910885;2,00;22,00;20,00
;;;1910888;2,00;22,00;20,00
;;;1910889;3,00;39,00;36,00
;;;1910914;2,00;26,00;24,00
;;;1910915;2,00;28,00;26,00
;;;1910917;1,00;14,00;13,00
;;;1910919;2,00;28,00;26,00
;;;1910934;4,00;30,00;32,00
;;;1910936;4,00;32,00;32,00
;;;1910946;3,00;28,00;27,00
;;;1910948;3,00;28,00;27,00
;;;1911446;3,00;28,00;32,00
;;;1911447;2,00;28,00;30,00
;;;1911449;1,00;"0,00";"0,00"
;;;1911456;1,00;"0,00";"0,00"
;;;1911533;2,00;18,00;20,00
;;;1911536;3,00;57,00;54,00
;;;1911559;5,00;50,00;45,00
;;;1911642;2,00;20,00;22,00
;;;1911660;1,00;14,00;16,00
;;;1911662;2,00;24,00;26,00
;;;1911663;2,00;24,00;26,00
;;;1911664;1,00;15,00;17,00
;;;1911665;4,00;70,00;70,00
;;;1911666;1,00;12,00;13,00
;;;1911668;1,00;12,00;13,00
;;;1911670;1,00;13,00;14,00
;;;1911671;2,00;28,00;32,00
;;;1911673;1,00;15,00;17,00
;;;1911674;2,00;18,00;20,00
;;;1911700;2,00;22,00;24,00
;;;1911702;1,00;9,00;10,00
;;;1911703;2,00;28,00;32,00
;;;1911704;2,00;28,00;30,00
;;;1911705;2,00;26,00;28,00
;;;1911850;2,00;32,00;36,00
;;;1911851;2,00;30,00;34,00
;;;1911856;2,00;26,00;24,00
;;;1911857;2,00;26,00;24,00
;;;1911858;2,00;28,00;32,00
;;;1911859;3,00;39,00;36,00
;;;1911860;3,00;39,00;36,00
;;;1911863;2,00;32,00;30,00
;;;1911872;2,00;26,00;24,00
;;;1911873;2,00;26,00;24,00
;;;1911997;5,00;66,00;68,00
;;;1912003;3,00;39,00;36,00
;;;1912004;3,00;36,00;33,00
;;;1912005;1,00;16,00;15,00
;;;1912007;1,00;17,00;16,00
;;;1912008;1,00;22,00;22,00
;;;1912009;3,00;32,00;33,00
;;;1912010;2,00;26,00;24,00
;;;1912018;5,00;42,00;45,00
;;;1912023;3,00;31,00;34,00
;;;1912031;3,00;40,00;39,00
;;;1912092;2,00;32,00;30,00
;;;1912247;3,00;42,00;39,00
;;;1912276;5,00;65,00;64,00
;;;1912277;3,00;48,00;45,00
;;;1912294;1,00;13,00;12,00
;;;1912298;3,00;54,00;51,00
;;;1912300;2,00;32,00;30,00
;;;1912303;2,00;33,00;34,00
;;;1912308;1,00;16,00;15,00
;;;1912309;1,00;9,00;8,00
;;;1912494;5,00;49,00;50,00
;;;1912518;2,00;28,00;32,00
;;;1912537;2,00;22,00;24,00
;;;1912548;1,00;16,00;18,00
;;;1912551;2,00;32,00;30,00
;;;1912556;2,00;46,00;52,00
;;;1912559;2,00;16,00;18,00
;;;1912571;3,00;27,00;30,00
;;;1912574;5,00;45,00;54,00
;;;1912595;1,00;13,00;15,00
;;;1912596;1,00;16,00;18,00
;;;1912597;2,00;26,00;28,00
;;;1912598;1,00;22,00;25,00
;;;1912599;1,00;22,00;25,00
;;;1912615;3,00;42,00;48,00
;;;1912618;1,00;11,00;10,00
;;;1912675;1,00;11,00;12,00
;;;1912676;1,00;16,00;18,00
;;;1912678;3,00;42,00;48,00
;;;1912693;2,00;36,00;40,00
;;;1912694;2,00;36,00;40,00
;;;1912695;2,00;26,00;30,00
;;;1912696;2,00;22,00;24,00
;;;1912698;3,00;45,00;51,00
;;;1912703;3,00;41,00;45,00
;;;1912704;2,00;32,00;36,00
;;;1912705;3,00;42,00;45,00
;;;1912709;3,00;42,00;48,00
;;;1912713;2,00;32,00;36,00
;;;1912715;3,00;36,00;39,00
;;;1913217;4,00;68,00;72,00
;;;1913222;2,00;28,00;26,00
;;;1913224;2,00;20,00;22,00
;;;1913225;4,00;38,00;40,00
;;;1913226;5,00;41,00;40,00
;;;1913227;2,00;34,00;32,00
;;;1913229;4,00;48,00;52,00
;;;1913230;3,00;48,00;45,00
;;;1913231;1,00;23,00;25,00
;;;1913232;4,00;64,00;72,00
;;;1913233;2,00;28,00;30,00
;;;1913234;1,00;22,00;24,00
;;;1913235;3,00;39,00;45,00
;;;1913236;3,00;30,00;33,00
;;;1913237;4,00;80,00;88,00
;;;1913239;1,00;16,00;18,00
;;;1913241;4,00;56,00;64,00
;;;1913245;1,00;18,00;20,00
;;;1913246;2,00;44,00;50,00
;;;1913247;4,00;62,00;64,00
;;;1913248;5,00;69,00;70,00
;;;1913249;1,00;16,00;18,00
;;;1913251;2,00;28,00;30,00
;;;1913252;1,00;15,00;17,00
;;;1913253;3,00;28,00;30,00
;;;1913254;2,00;32,00;36,00
;;;1913255;1,00;14,00;15,00
;;;1913256;3,00;48,00;54,00
